stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
4382,4382,"Rabbit Hill Road & MacTaggart Dr S. Ent",,  53.439186,-113.565733,,,0,
4383,4383,"317 Burton Road South",,  53.477887,-113.564282,,,0,
4384,4384,"106 Street & 34 Avenue",,  53.467252,-113.504016,,,0,
4385,4385,"105 Street & 13 Avenue",,  53.443516,-113.497378,,,0,
4386,4386,"Riverbend Road & Rhatigan Road W",,  53.476808,-113.585342,,,0,
4387,4387,"108 Street & 11 Avenue",,  53.441970,-113.503684,,,0,
4388,4388,"109 Street & 29A Avenue",,  53.460989,-113.512739,,,0,
4389,4389,"117 Street & 38 Avenue",,  53.473540,-113.533887,,,0,
4393,4393,"South Park Centre South Entrance",,  53.471271,-113.494937,,,0,
4394,4394,"111A Street & Saddleback Road South Ent",,  53.448874,-113.518509,,,0,
4395,4395,"Henderson Street & Hepburn Avenue",,  53.469308,-113.598564,,,0,
4396,4396,"108 Street & 29 Avenue",,  53.460500,-113.507756,,,0,
4397,4397,"Riverbend Road & Reeves Gate",,  53.474749,-113.589876,,,0,
4398,4398,"Riverbend Road & 48 Avenue",,  53.486453,-113.577956,,,0,
4399,4399,"106 Street & 34 Avenue",,  53.466993,-113.504287,,,0,
4420,4420,"109 Street & 29A Avenue",,  53.461113,-113.512050,,,0,
4421,4421,"Ogilvie Boulevard & Ower Place",,  53.463478,-113.567398,,,0,
4422,4422,"116 Street & 43 Avenue",,  53.480333,-113.532755,,,0,
4423,4423,"110 Street & 21 Avenue",,  53.452578,-113.511249,,,0,
4424,4424,"Bulyea Road & Oeming Road",,  53.468293,-113.572317,,,0,
4425,4425,"Fort Edmonton Park Road & Fox Drive",,  53.503054,-113.561903,,,0,
4426,4426,"301 Bulyea Road",,  53.473238,-113.571463,,,0,
4427,4427,"Riverbend Road & Rabbit Hill Road",,  53.472364,-113.594354,,,0,
4428,4428,"113 Street & 12 Avenue",,  53.443067,-113.524934,,,0,
4429,4429,"109 Street & 21 Avenue",,  53.452224,-113.509085,,,0,
4430,4430,"Riverbend Road & 45 Avenue",,  53.483401,-113.579071,,,0,
4431,4431,"106 Street & 36A Avenue",,  53.471496,-113.503981,,,0,
4433,4433,"119 Street & Fairway Drive",,  53.472841,-113.538574,,,0,
4434,4434,"1314 Carter Crest Road",,  53.464846,-113.582022,,,0,
4435,4435,"Carter Crest Road & Carmichael Wynd",,  53.466077,-113.578973,,,0,
4436,4436,"119 Street & 28 Avenue",,  53.459510,-113.537583,,,0,
4437,4437,"Falconer Road & Farnell Close",,  53.467159,-113.588609,,,0,
4439,4439,"Terwillegar Drive & 40 Avenue",,  53.476238,-113.576170,,,0,
4440,4440,"111 Street & 19 Avenue",,  53.449127,-113.516059,,,0,
4441,4441,"Riverbend Road & Rhatigan Road W",,  53.476432,-113.585621,,,0,
4442,4442,"Rice Road & Rhatigan Road W",,  53.477443,-113.586872,,,0,
4443,4443,"118 Street & 23 Avenue",,  53.453757,-113.529877,,,0,
4444,4444,"111 Street & Saddleback Road N Ent",,  53.460367,-113.516535,,,0,
4445,4445,"105 Street & 23 Avenue",,  53.454067,-113.502128,,,0,
4446,4446,"109 Street & 25 Avenue",,  53.457069,-113.509535,,,0,
4448,4448,"Falconer Gate & Riverbend Road",,  53.468379,-113.594770,,,0,
4449,4449,"112 Street & 29A Avenue",,  53.462546,-113.520887,,,0,
4450,4450,"106 Street & 32A Avenue",,  53.465390,-113.504408,,,0,
4451,4451,"119 Street & Royal Road",,  53.481902,-113.540946,,,0,
4452,4452,"Saddleback Road & 23 Avenue",,  53.454809,-113.525650,,,0,
4453,4453,"116 Street & 9A Avenue",,  53.438476,-113.533568,,,0,
4454,4454,"Bulyea Road & Buchanan Road S",,  53.468313,-113.573195,,,0,
4455,4455,"Falconer Road & Riverbend Square",,  53.468801,-113.589711,,,0,
4456,4456,"111 Street & 23 Avenue",,  53.453148,-113.516650,,,0,
4457,4457,"Burton Road & Butterworth Drive",,  53.476953,-113.565209,,,0,
4458,4458,"108 Street & 40 Avenue",,  53.475503,-113.511311,,,0,
4459,4459,"107 Street & 29 Avenue",,  53.460728,-113.505403,,,0,
4460,4460,"105 Street & 36A Avenue",,  53.471570,-113.500833,,,0,
4461,4461,"Rabbit Hill Road Loop",,  53.475138,-113.600074,,,0,
4462,4462,"Bulyea Road & Rabbit Hill Road",,  53.467122,-113.574570,,,0,
4463,4463,"Haddow Drive & Riverbend Road",,  53.458705,-113.592840,,,0,
4465,4465,"Rhatigan Road E & 39 Avenue W",,  53.474743,-113.583357,,,0,
4467,4467,"111 Street & 23 Avenue",,  53.453732,-113.515202,,,0,
4468,4468,"106 Street & 42 Avenue",,  53.479140,-113.504100,,,0,
4469,4469,"Heffernan Drive & Rabbit Hill Road",,  53.472879,-113.595631,,,0,
4470,4470,"Carter Crest Road & Cheriton Crescent W",,  53.462837,-113.578905,,,0,
4471,4471,"Heath Road & Hector Road",,  53.461065,-113.600849,,,0,
4472,4472,"South Park Centre North Entrance",,  53.473819,-113.495360,,,0,
4473,4473,"111 Street & Saddleback Road S Ent",,  53.448841,-113.517338,,,0,
4474,4474,"119 Street & 40 Avenue",,  53.476236,-113.537819,,,0,
4475,4475,"119 Street & 28 Avenue",,  53.458915,-113.538367,,,0,
4477,4477,"111 Street & Saddleback Road S Ent",,  53.448450,-113.516471,,,0,
4478,4478,"108 Street & 37 Avenue",,  53.472201,-113.509808,,,0,
4479,4479,"110 Street & 21 Avenue",,  53.452998,-113.513043,,,0,
4480,4480,"119 Street & 25 Avenue",,  53.456121,-113.535431,,,0,
4481,4481,"105 Street & 23 Avenue",,  53.453790,-113.500875,,,0,
4482,4482,"116 Street & 9B Avenue",,  53.439347,-113.535035,,,0,
4483,4483,"Towne Centre Boulevard & 23 Avenue",,  53.454779,-113.582595,,,0,
4485,4485,"106 Street & 38 Avenue",,  53.473881,-113.504211,,,0,
4486,4486,"113 Street & 34 Avenue",,  53.466226,-113.525318,,,0,
4487,4487,"Riverbend Road & Henderson Street",,  53.470227,-113.596312,,,0,
4488,4488,"Bulyea Road & Burley Road N",,  53.471735,-113.571751,,,0,
4489,4489,"Oeming Road & Oakes Gate",,  53.466948,-113.571972,,,0,
4490,4490,"111 Street & 43 Avenue",,  53.478704,-113.516777,,,0,
4491,4491,"111 Street & 29A Avenue",,  53.461845,-113.516171,,,0,
4492,4492,"MacTaggart Court & MacTaggart Drive",,  53.438219,-113.559540,,,0,
4493,4493,"116 Street & 30 Avenue",,  53.461287,-113.532069,,,0,
4494,4494,"Riverbend Road & Rabbit Hill Road",,  53.471907,-113.594506,,,0,
4495,4495,"1203 Carter Crest Road",,  53.462991,-113.582036,,,0,
4496,4496,"Burton Road & Burton Crescent",,  53.479203,-113.565334,,,0,
4497,4497,"119 Street & 25 Avenue",,  53.456590,-113.534876,,,0,
4499,4499,"123 Street & 42 Avenue",,  53.477872,-113.546571,,,0,
4501,4501,"MacLuhan Road & MacTaggart Drive",,  53.438472,-113.562276,,,0,
4502,4502,"MacTaggart Crescent East & MacTaggart Drive",,  53.439279,-113.556790,,,0,
4503,4503,"Rabbit Hill Road & MacTaggart Drive S Ent",,  53.438945,-113.566229,,,0,
4504,4504,"Magrath Boulevard & McClung Crescent South",,  53.444407,-113.556491,,,0,
4505,4505,"Calgary Trail & 23 Avenue",,  53.453468,-113.493623,,,0,
4506,4506,"Magrath Road & Massey Way",,  53.451746,-113.559844,,,0,
4507,4507,"Towne Centre Boulevard & South Terwillegar Drive",,  53.440853,-113.577145,,,0,
4508,4508,"Magrath Boulevard & McClung Crescent North",,  53.445600,-113.553935,,,0,
4509,4509,"McLuhan Road & MacTaggart Drive",,  53.437996,-113.562188,,,0,
4510,4510,"Magrath Boulevard & Martell Crescent",,  53.448268,-113.553547,,,0,
4511,4511,"MacTaggart Crescent East & MacTaggart Drive",,  53.437986,-113.558946,,,0,
4512,4512,"Magrath Boulevard & MacNeil Way",,  53.445288,-113.555147,,,0,
4513,4513,"McCall Court & MacTaggart Drive",,  53.444707,-113.562543,,,0,
4514,4514,"Bearspaw Drive East & 19 Avenue",,  53.447594,-113.503528,,,0,
4515,4515,"Rabbit Hill Road & Magrath Boulevard",,  53.449152,-113.564843,,,0,
4516,4516,"Bearspaw Drive East & 19 Avenue",,  53.447759,-113.504714,,,0,
4517,4517,"Magrath Boulevard & MacTaggart Drive",,  53.444335,-113.557785,,,0,
4518,4518,"South Terwillegar Drive & Simpson Drive",,  53.436716,-113.582960,,,0,
4519,4519,"Tegler Gate & 23 Avenue",,  53.453936,-113.572896,,,0,
4521,4521,"111 Street & 37 Avenue",,  53.471752,-113.516702,,,0,
4522,4522,"111 Street & 37 Avenue",,  53.472555,-113.516057,,,0,
4523,4523,"114 Street & 40 Avenue",,  53.476293,-113.525810,,,0,
4524,4524,"114 Street & 43 Avenue",,  53.479110,-113.525096,,,0,
4525,4525,"2019 Leger Road",,  53.457012,-113.582697,,,0,
4526,4526,"112 Street & Saddleback Road South Ent",,  53.449518,-113.520373,,,0,
4527,4527,"Saddleback Road & 25 Avenue",,  53.456904,-113.527342,,,0,
4528,4528,"117 Street & 40 Avenue",,  53.476740,-113.535051,,,0,
4529,4529,"Rabbit Hill Road & MacTaggart Drive",,  53.438758,-113.564980,,,0,
4530,4530,"Towne Centre Boulevard & 23 Avenue",,  53.454323,-113.583005,,,0,
4531,4531,"Saddleback Road & 23 Avenue",,  53.453513,-113.525638,,,0,
4532,4532,"115A Street & 13 Avenue",,  53.446277,-113.533339,,,0,
4533,4533,"Tomlinson Way & Tomlinson Square",,  53.451843,-113.584989,,,0,
4534,4534,"Riddell Road & Rhatigan Road W",,  53.476827,-113.590168,,,0,
4535,4535,"Twin Brooks Drive & 12 Avenue",,  53.443051,-113.522302,,,0,
4536,4536,"105 Street & 37 Avenue",,  53.472709,-113.500934,,,0,
4537,4537,"Riverbend Road & 40 Avenue",,  53.477776,-113.581134,,,0,
4538,4538,"Riverbend Road & 43 Avenue",,  53.480177,-113.580263,,,0,
4539,4539,"Ryan Place & Rabbit Hill Road",,  53.468937,-113.584074,,,0,
4540,4540,"Riverbend Road & Haddow Close",,  53.459274,-113.592642,,,0,
4541,4541,"108 Street & 36A Avenue",,  53.471393,-113.509050,,,0,
4542,4542,"Burton Road & Burrows Crescent",,  53.479129,-113.569869,,,0,
4543,4543,"112 Street & Saddleback Road North Ent",,  53.461259,-113.521573,,,0,
4544,4544,"Carter Crest Road E & Rabbit Hill Road",,  53.465509,-113.572869,,,0,
4545,4545,"112 Street & 30 Avenue",,  53.463616,-113.521658,,,0,
4546,4546,"106 Street & Whitemud Drive",,  53.480401,-113.502243,,,0,
4547,4547,"112 Street & Saddleback Road North Ent",,  53.461542,-113.520873,,,0,
4548,4548,"111 Street & 23 Avenue",,  53.452015,-113.515947,,,0,
4549,4549,"108A Street & 21 Avenue",,  53.452437,-113.506750,,,0,
4550,4550,"Tomlinson Way & Tomlinson Link",,  53.451876,-113.584778,,,0,
4552,4552,"Carter Crest Road W & Rabbit Hill Road",,  53.467387,-113.577424,,,0,
4555,4555,"Bulyea Road & Burgess Close",,  53.468964,-113.572402,,,0,
4556,4556,"105 Street & 16 Avenue",,  53.445388,-113.499120,,,0,
4557,4557,"108 Street & 36A Avenue",,  53.471101,-113.508331,,,0,
4558,4558,"119 Street & Westbrook Drive",,  53.462352,-113.538682,,,0,
4559,4559,"108 Street & 40 Avenue",,  53.475903,-113.511655,,,0,
4560,4560,"Carter Crest Road & Cheriton Crescent",,  53.463048,-113.577797,,,0,
4561,4561,"108 Street & 32A Avenue",,  53.464682,-113.507649,,,0,
4562,4562,"106 Street & 32A Avenue",,  53.465143,-113.503893,,,0,
4563,4563,"111 Street & 9 Avenue",,  53.439340,-113.518755,,,0,
4564,4564,"106 Street & 29 Avenue",,  53.460856,-113.501950,,,0,
4565,4565,"109 Street & 29A Avenue",,  53.460540,-113.511963,,,0,
4566,4566,"116 Street & 30 Avenue",,  53.461674,-113.531881,,,0,
4567,4567,"Whitemud Drive SB & 53 Avenue",,  53.490595,-113.573012,,,0,
4568,4568,"Carter Crest Road & Carlson Close",,  53.465713,-113.580005,,,0,
4569,4569,"Save On Foods",,  53.466227,-113.492881,,,0,
4570,4570,"Falconer Road & Farnell Close",,  53.466653,-113.588357,,,0,
4571,4571,"Ogilvie Place & Ogilvie Boulevard",,  53.463344,-113.567486,,,0,
4572,4572,"109 Street & 21 Avenue",,  53.452805,-113.508863,,,0,
4573,4573,"105 Street & 19 Avenue",,  53.447622,-113.500686,,,0,
4574,4574,"Henderson Street & Hepburn Avenue",,  53.467901,-113.598715,,,0,
4576,4576,"105 Street & 26 Avenue",,  53.457312,-113.499360,,,0,
4577,4577,"111 Street & 40 Avenue",,  53.475664,-113.515336,,,0,
4578,4578,"119 Street & 28 Avenue",,  53.458847,-113.537161,,,0,
4579,4579,"Rhatigan Road E & 39 Avenue E",,  53.475530,-113.578253,,,0,
4580,4580,"105 Street & 25 Avenue",,  53.456058,-113.501873,,,0,
4581,4581,"300 Bulyea Road",,  53.472818,-113.572000,,,0,
4582,4582,"111 Street & 29A Avenue",,  53.461095,-113.514966,,,0,
4583,4583,"106 Street & 29 Avenue",,  53.460352,-113.501771,,,0,
4584,4584,"106 Street & 31 Avenue",,  53.463066,-113.502411,,,0,
4585,4585,"275 Burton Road South",,  53.476531,-113.566078,,,0,
4586,4586,"123 Street & 25 Avenue",,  53.456627,-113.540320,,,0,
4587,4587,"Calgary Trail SB & Whitemud Drive",,  53.479636,-113.495054,,,0,
4588,4588,"106 Street & 36A Avenue",,  53.471252,-113.505026,,,0,
4589,4589,"Saddleback Road & 25 Avenue",,  53.457616,-113.528784,,,0,
4591,4591,"Oeming Road & Oakes Gate",,  53.466175,-113.572221,,,0,
4592,4592,"115 Street & 40 Avenue",,  53.476399,-113.530704,,,0,
4593,4593,"Saddleback Road & 23 Avenue",,  53.454035,-113.526065,,,0,
4595,4595,"156 Street & Falconer Road",,  53.463206,-113.589775,,,0,
4596,4596,"110A Street & 12 Avenue",,  53.442134,-113.514687,,,0,
4597,4597,"Riverbend Road & Rabbit Hill Road",,  53.472521,-113.593246,,,0,
4598,4598,"107 Street & 42 Avenue",,  53.479161,-113.508376,,,0,
4599,4599,"Riverbend Road & Rhatigan Road W",,  53.474986,-113.590989,,,0,
4620,4620,"351 Magrath Boulevard",,  53.446281,-113.553610,,,0,
4622,4622,"Towne Centre Boulevard & Terwillegar Common South",,  53.442904,-113.578075,,,0,
4623,4623,"Towne Centre Boulevard & South Terwillegar Drive",,  53.441017,-113.578188,,,0,
4624,4624,"Riverbend Road & Heath Road S",,  53.461155,-113.594034,,,0,
4625,4625,"South Terwillegar Drive & Sloane Crescent",,  53.439141,-113.581349,,,0,
4626,4626,"Lindsay Crescent & Leger Boulevard",,  53.460107,-113.568764,,,0,
4627,4627,"Lincoln Crescent & Leger Way",,  53.455790,-113.570034,,,0,
4628,4628,"Riverbend Road & Heath Road",,  53.461403,-113.600446,,,0,
4629,4629,"Towne Centre Boulevard & South Terwillegar Drive",,  53.441105,-113.577563,,,0,
4630,4630,"MacNeil Way W Ent & MacTaggart Drive",,  53.444796,-113.564734,,,0,
4631,4631,"Bulyea Road & Rabbit Hill Road",,  53.466580,-113.574582,,,0,
4632,4632,"Magrath Road & 23 Avenue",,  53.453910,-113.561503,,,0,
4633,4633,"Terwillegar Rec Centre &  Leger Road",,  53.457673,-113.584256,,,0,
4634,4634,"Terwillegar Rec Centre N Ent & Leger Road",,  53.458929,-113.581007,,,0,
4635,4635,"Leger Way & Leger Road",,  53.458271,-113.578032,,,0,
4636,4636,"Terwillegar Rec Center N Ent & Leger Road",,  53.459848,-113.583062,,,0,
4637,4637,"2019 Leger Road",,  53.457084,-113.583428,,,0,
4638,4638,"South Terwillegar Drive East & Speakers Way",,  53.439936,-113.574542,,,0,
4639,4639,"Lindsay Crescent & Leger Boulevard",,  53.460113,-113.570747,,,0,
4640,4640,"MacTaggart Drive & MacTaggart Place",,  53.439833,-113.556107,,,0,
4641,4641,"Hebert Place & Heath Road",,  53.460217,-113.599102,,,0,
4642,4642,"Rabbit Hill Road & 23 Avenue",,  53.455803,-113.565580,,,0,
4643,4643,"Rabbit Hill Road & Terwillegar Boulevard",,  53.444307,-113.565691,,,0,
4644,4644,"Schmid Crescent & South Terwillegar Boulevard",,  53.441619,-113.588350,,,0,
4645,4645,"Terwillegar Common W & South Terwillegar Blvd",,  53.442861,-113.581081,,,0,
4646,4646,"Rabbit Hill Road & Leger Boulevard",,  53.459837,-113.566930,,,0,
4647,4647,"South Terwillegar Drive & Shaske Gate",,  53.435762,-113.576261,,,0,
4648,4648,"MacTaggart Drive & May Road",,  53.442574,-113.556078,,,0,
4649,4649,"MacTaggart Drive & May Road",,  53.442144,-113.556368,,,0,
4650,4650,"Bulyea Road & Rabbit Hill Road",,  53.467102,-113.575416,,,0,
4651,4651,"Rabbit Hill Road & Sandin Way",,  53.441671,-113.565589,,,0,
4652,4652,"Lambert Court & Leger Way",,  53.455583,-113.572973,,,0,
4653,4653,"Hebert Place & Heath Road",,  53.459950,-113.597695,,,0,
4655,4655,"Rabbit Hill Road & Hodgson Boulevard",,  53.458991,-113.566025,,,0,
4656,4656,"Lincoln Crescent & Leger Way",,  53.456041,-113.569113,,,0,
4657,4657,"Oakes Gate & Rabbit Hill Road",,  53.466062,-113.572835,,,0,
4658,4658,"156 Street & Simpson Place",,  53.438054,-113.589987,,,0,
4659,4659,"Rabbit Hill Road & Tory Gate",,  53.451134,-113.565275,,,0,
4660,4660,"Simpson Drive & Simpson Place",,  53.436682,-113.586761,,,0,
4662,4662,"119 Street & 10A Avenue",,  53.440790,-113.540152,,,0,
4665,4665,"Riverbend Road & Heath Road S",,  53.461017,-113.594213,,,0,
4671,4671,"Riverbend Road & Falconer Road",,  53.464857,-113.593179,,,0,
4674,4674,"South Terwillegar Drive & Shaske Drive",,  53.438762,-113.573327,,,0,
4675,4675,"Tomlinson Common & 18 Avenue",,  53.449944,-113.586188,,,0,
4676,4676,"Falconer Road & Falconer Road",,  53.463281,-113.591589,,,0,
4680,4680,"McKinney Link & Magrath Boulevard",,  53.449278,-113.563055,,,0,
4681,4681,"Haddow Drive & Hunters Green Nearside",,  53.456375,-113.596514,,,0,
4684,4684,"Rabbit Hill Road & Cormack Crescent",,  53.462582,-113.569025,,,0,
4685,4685,"McLay Crescent E & MacTaggart Drive",,  53.444629,-113.561329,,,0,
4687,4687,"Tomlinson Common & Turvey Bend",,  53.449348,-113.587413,,,0,
4688,4688,"Leger Boulevard & Leigh Crescent",,  53.460204,-113.570512,,,0,
4689,4689,"Leger Way & Leger Road",,  53.458620,-113.576660,,,0,
4690,4690,"119 Street & 12A Avenue",,  53.444499,-113.540695,,,0,
4691,4691,"Riverbend Road & Henderson Street",,  53.469851,-113.595660,,,0,
4692,4692,"Riverbend Road & Heath Road S",,  53.460588,-113.595587,,,0,
4693,4693,"Tomlinson Common & Tomlinson Way",,  53.450164,-113.584965,,,0,
4696,4696,"Lamb Crescent & Leger Way",,  53.456714,-113.566826,,,0,
4697,4697,"118 Street & 9B Avenue",,  53.439355,-113.538156,,,0,
4720,4720,"Leigh Crescent & Leger Boulevard",,  53.460202,-113.568872,,,0,
4722,4722,"Tomlinson Common & Tomlinson Way",,  53.450327,-113.584825,,,0,
4733,4733,"Riverbend Road & Falconer Road",,  53.464702,-113.592941,,,0,
4740,4740,"Magrath Road & Magrath Boulevard",,  53.450529,-113.559879,,,0,
4744,4744,"Stein Way & Simpson Drive",,  53.436640,-113.584969,,,0,
4745,4745,"Singer Gate & Rabbit Hill Road",,  53.437361,-113.567926,,,0,
4748,4748,"South Terwillegar Drive & Simpson Drive",,  53.436456,-113.582153,,,0,
4749,4749,"Leger Gate & 23 Avenue",,  53.454249,-113.574159,,,0,
4750,4750,"Thibault Way & South Terwillegar Boulevard",,  53.441715,-113.585289,,,0,
4751,4751,"Towne Centre Boulevard & Terwillegar Common",,  53.446164,-113.577940,,,0,
4753,4753,"Stinson Gate & South Terwillegar Boulevard",,  53.442338,-113.581807,,,0,
4754,4754,"McLay Crescent W & MacTaggart Drive",,  53.444627,-113.564148,,,0,
4755,4755,"Riverbend Road & Heath Road N",,  53.464416,-113.593691,,,0,
4758,4758,"Hodgson Way & 23 Avenue",,  53.454171,-113.559778,,,0,
4759,4759,"South Terwillegar Drive & Shaske Gate",,  53.436073,-113.577968,,,0,
4762,4762,"Falconer Crescent & Falconer Road",,  53.463172,-113.591250,,,0,
4763,4763,"Leger Road & Leger Road",,  53.458395,-113.577504,,,0,
4768,4768,"Malone Way & Magrath Boulevard",,  53.449300,-113.561958,,,0,
4770,4770,"Haddow Drive & Hunters Green",,  53.456193,-113.596690,,,0,
4778,4778,"Lamb Crescent & Leger Way",,  53.456698,-113.567655,,,0,
4790,4790,"111 Street & 9 Avenue",,  53.440093,-113.518476,,,0,
4801,4801,"Leger Transit Centre",,  53.455273,-113.579275,,,0,
4802,4802,"Leger Transit Centre",,  53.455353,-113.579646,,,0,
4803,4803,"Leger Transit Centre",,  53.455420,-113.579911,,,0,
4804,4804,"Leger Transit Centre",,  53.455490,-113.580225,,,0,
4805,4805,"Leger Transit Centre",,  53.455595,-113.580653,,,0,
4806,4806,"Leger Transit Centre",,  53.455678,-113.580944,,,0,
4808,4808,"Leger Transit Centre",,  53.455518,-113.581004,,,0,
4809,4809,"Leger Transit Centre",,  53.455447,-113.580732,,,0,
4810,4810,"Leger Transit Centre",,  53.455373,-113.580409,,,0,
4811,4811,"Leger Transit Centre",,  53.455297,-113.580099,,,0,
4812,4812,"Leger Transit Centre",,  53.455195,-113.579797,,,0,
4813,4813,"Leger Transit Centre",,  53.455130,-113.579490,,,0,
4814,4814,"Leger Transit Centre",,  53.455080,-113.579200,,,0,
4815,4815,"Leger Transit Centre",,  53.455158,-113.580287,,,0,
4832,4832,"Tory Road & 20 Avenue",,  53.450948,-113.568177,,,0,
4834,4834,"Hodgson Boulevard & Hilliard Green",,  53.460207,-113.559455,,,0,
4837,4837,"Turner Link & Terwillegar Vista",,  53.446701,-113.581380,,,0,
4838,4838,"119 Street & 23 Avenue",,  53.454047,-113.534516,,,0,
4840,4840,"Tory Road & 20 Avenue",,  53.450258,-113.567895,,,0,
4844,4844,"Rabbit Hill Road & Leger Boulevard",,  53.460675,-113.567167,,,0,
4845,4845,"Tory Crescent W & Tory Road",,  53.452184,-113.572792,,,0,
4846,4846,"Fort Edmonton Park Road & Fox Drive",,  53.503464,-113.563108,,,0,
4850,4850,"Tredger Crescent W & Terwillegar Boulevard",,  53.444642,-113.572874,,,0,
4853,4853,"Rabbit Hill Road & 23 Avenue",,  53.455303,-113.565682,,,0,
4854,4854,"Towne Centre Boulevard & Terwillegar Boulevard",,  53.445054,-113.577730,,,0,
4855,4855,"Tegler Gate & Tory Road",,  53.452143,-113.572983,,,0,
4856,4856,"Towne Centre Boulevard & Terwillegar Boulevard",,  53.444639,-113.577026,,,0,
4857,4857,"Terwillegar Vista & Tomlinson Common",,  53.447874,-113.583810,,,0,
4859,4859,"142 Street & Tory Gate",,  53.450965,-113.566180,,,0,
4860,4860,"Tegler Gate & 23 Avenue",,  53.453469,-113.573619,,,0,
4862,4862,"Haddow Drive & Haswell Gate S",,  53.452273,-113.596989,,,0,
4863,4863,"Tory Road & 20 Avenue",,  53.449462,-113.567653,,,0,
4864,4864,"111 Street & 12 Avenue",,  53.443481,-113.517401,,,0,
4866,4866,"Rabbit Hill Road & Sandin Way",,  53.440952,-113.565683,,,0,
4875,4875,"Singer Gate & Rabbit Hill Road",,  53.437213,-113.568557,,,0,
4876,4876,"Magrath Road & Magrath Boulevard",,  53.449663,-113.560532,,,0,
4878,4878,"Hodgson Way & 23 Avenue",,  53.454223,-113.562462,,,0,
4880,4880,"Rabbit Hill Road & 23 Avenue",,  53.454177,-113.566264,,,0,
4883,4883,"South Terwillegar Drive E & Rabbit Hill Road",,  53.436630,-113.571627,,,0,
4884,4884,"Stein Lane & South Terwillegar Drive",,  53.436020,-113.580883,,,0,
4930,4930,"South Terwillegar Drive & Shaske Drive",,  53.438386,-113.573186,,,0,
4931,4931,"Stein Lane & South Terwillegar Drive",,  53.435942,-113.578771,,,0,
4932,4932,"Magrath Road & Massey Way",,  53.451255,-113.559995,,,0,
4933,4933,"Thibault Way & South Terwillegar Boulevard",,  53.441638,-113.584276,,,0,
4935,4935,"156 Street & South Terwillegar Boulevard",,  53.441401,-113.590115,,,0,
4936,4936,"156 Street & 9 Avenue",,  53.439393,-113.589984,,,0,
4937,4937,"Magrath Road & Magrath Boulevard",,  53.450004,-113.559239,,,0,
4938,4938,"Leger Road & 23 Avenue",,  53.455759,-113.582538,,,0,
4939,4939,"Terwillegar Drive & Haddow Drive",,  53.451715,-113.591315,,,0,
4940,4940,"Tredger Close & Terwillegar Boulevard",,  53.444640,-113.570405,,,0,
4941,4941,"Magrath Road & 23 Avenue",,  53.453015,-113.559754,,,0,
4942,4942,"South Terwillegar Drive & Rabbit Hill Road",,  53.436298,-113.571013,,,0,
4943,4943,"111 Street & 34 Avenue",,  53.464946,-113.516601,,,0,
4944,4944,"Hagen Link & Haddow Drive",,  53.451579,-113.593931,,,0,
4945,4945,"Towne Centre Boulevard & Taylor Green",,  53.448380,-113.577680,,,0,
4949,4949,"Rabbit Hill Road & MacTaggart Drive N. Ent",,  53.445121,-113.565545,,,0,
4950,4950,"Leger Way & Leger Boulevard",,  53.459618,-113.575929,,,0,
4960,4960,"Hilliard Green & Hodgson Boulevard",,  53.458856,-113.562577,,,0,
4961,4961,"111 Street & 19 Avenue",,  53.450659,-113.516028,,,0,
4965,4965,"Tory Road & 20 Avenue",,  53.449146,-113.567882,,,0,
4966,4966,"Towne Centre Boulevard & Tompkins Wynd",,  53.449939,-113.578061,,,0,
4971,4971,"Tory Road & Thompson Place",,  53.448568,-113.568091,,,0,
4975,4975,"Tory Road & Thorogood Lane",,  53.446834,-113.569338,,,0,
4980,4980,"Toane Wynd & Tomlinson Common",,  53.447861,-113.587022,,,0,
4982,4982,"Century Park Station",,  53.457229,-113.516093,,,0,
4983,4983,"Tory Road & Todd Way",,  53.448175,-113.568733,,,0,
4987,4987,"Haddow Drive & Haliburton Road S",,  53.454836,-113.598076,,,0,
4989,4989,"Hodgson Boulevard & Hilliard Green",,  53.461598,-113.559364,,,0,
5001,5001,"West Edmonton Mall Transit Centre",,  53.520225,-113.622272,,,0,
5002,5002,"West Edmonton Mall Transit Centre",,  53.520508,-113.623126,,,0,
5003,5003,"West Edmonton Mall Transit Centre",,  53.520459,-113.622825,,,0,
5004,5004,"West Edmonton Mall Transit Centre",,  53.520389,-113.622528,,,0,
5005,5005,"West Edmonton Mall Transit Centre",,  53.520361,-113.622227,,,0,
5006,5006,"West Edmonton Mall Transit Centre",,  53.520403,-113.622062,,,0,
5007,5007,"West Edmonton Mall Transit Centre",,  53.520448,-113.622335,,,0,
5008,5008,"West Edmonton Mall Transit Centre",,  53.520493,-113.622603,,,0,
5009,5009,"West Edmonton Mall Transit Centre",,  53.520533,-113.622898,,,0,
5010,5010,"West Edmonton Mall Transit Centre",,  53.520720,-113.623208,,,0,
5011,5011,"West Edmonton Mall Transit Centre",,  53.520689,-113.622765,,,0,
5012,5012,"West Edmonton Mall Transit Centre",,  53.520628,-113.622458,,,0,
5013,5013,"West Edmonton Mall Transit Centre",,  53.520585,-113.622149,,,0,
5016,5016,"174 Street & 95 Avenue",,  53.531083,-113.621364,,,0,
5017,5017,"188 Street & Lessard Road",,  53.484144,-113.648525,,,0,
5018,5018,"184 Street & Lessard Road",,  53.484478,-113.646325,,,0,
